-217024064	474608756	179218567	-579500682	439079011	-181603416	383712444	-364504850	-178447963	131782389	-703158345	-255839309	-576356101	911333153	613102225	-750317862	585829108	-850332159	-823911296	-608108655	143952745	-418714668	-652180918	-556472007	49297404	-187300772	-946552510	974542209	-325029342	-485589792	676543812	687484932	-543751752	-626256798	-954499138	-278797739	193282037	818760857	300026050	-297631212	544576414	-493659495	-73053514	631008824	408122198	-990015322	39702085	-838791247	-708971886	-718964652	58894786
-727948682	-254377567	-928884773	-565999079	-922996333	672311883	198723094	-786457372	-909806501	240707588	7464859	-542904551	313283721	-763433587	-563735003	-865685465	-476132779	661439600	318200018	-255514292	-245371574	-397261510	-871520693	772251308	106784195	-793126980	-668364943	85723691	-753261937	-817283654	421057747	-596713249	-184617868	601558024	646197887	865695028	-626942885	6684468	-564211691	299648225	461220725	-116123905	29918064	-109908793	-113464425	892145911	409713786	391917535	-385936993	-926283569	-767619820
-875521504	-622401102	783600073	150592521	-286434586	963185333	-372955760	-308546778	-269042281	-948800661	-890663744	594869362	598714024	388507831	-433809539	-463655026	890780033	-68114619	465509608	-276708142	782592271	485107009	-620258302	-314592951	283523288	-409045497	815510188	934793573	-715461602	572379244	-194751828	-131564475	-649759486	-294757010	-759301607	-709355007	-924580336	771030673	186849281	377626582	810351167	-136148896	10224448	-215755021	-552967978	817809268	-407094221	-410711739	320234116	-499814978	366639296
-281048600	-173319946	694862268	-211425337	723859285	925472475	-984470446	-521689237	437982005	693883632	181865253	-804065546	350683990	266550845	-513915980	-154348315	-300190158	-232645929	556426228	-673083006	583522461	593967227	-920623061	419250794	643970769	-89534910	-386838236	975015368	-924817270	-925548125	14506386	826082009	840117880	223694245	175714282	-398350837	-266681004	611026025	-106663625	425998233	242140178	-370693125	-139913255	668868114	756131634	-235087778	138223688	622428961	-928641040	-18815656	568006312
8405700	686975560	824246706	-998009292	-929998119	274819580	115396866	-18360276	-228021473	173626439	656268283	-734556957	60076384	299839733	374508355	-515180758	246003603	87272044	-991607	-553097658	-523616380	-141386435	967812267	731353223	258537737	336075858	-727704683	-30740001	-182746167	26428653	-371720027	-764586651	-743740097	-671974227	124522215	718929994	957513443	-343935251	255618228	-927791087	391907960	-268120755	-723983300	789174322	-372596641	-516876028	-575665154	-427014530	-8579309	76340368	-730093342
-114570447	699184760	-913089916	-717510543	-506519675	-430983967	-148473083	717991722	255745124	-994549282	-256439168	-882157642	772668000	110293939	-994429025	460658849	-531953621	955365606	-648959154	-996054837	-480474813	241222851	-133926085	-186088119	614369793	-778214973	-691244502	-681264591	-469846503	-868641587	-838781232	447332906	-840596433	-388259012	-513376787	57703793	-311173008	-187952744	-803115477	-166578718	-871190321	-273003695	185355315	-269912185	860601538	-405853111	232902434	-889590236	302221988	-559706967	412865837
-763572060	724063955	-478246222	-501637803	325767205	-32253955	-206837467	-180742435	-642198874	917005152	855908949	-405345327	-23250059	-903480288	-70234924	873085292	-944277690	-875767195	-275722251	15350635	298376969	-117230250	924408780	500587797	-296354487	-906243889	-390858631	12850781	-375156559	-591374565	938674753	353786302	-662682673	480001267	589517623	271979551	331463253	-110248991	-531044100	-790476023	-389226056	-69192688	-586328018	202756395	909048439	-967314493	958593440	486837752	-907224096	801891017	-689807739
-142305154	191823294	357019930	-379559513	-852868717	635102489	987442859	702924494	-749999689	-353688598	-701324633	808008303	-789237587	-666452882	-279254359	-79891152	-694722690	697495410	722465554	-670707173	466087961	327807581	868549935	114765487	159162859	553799030	347281338	-928363290	-933319040	596763398	-419445588	-2139785	-906476469	154576559	262689092	-623558980	-913893577	-464082524	-270842458	579012128	-290247511	-295531851	-426150793	946432438	756444235	86691374	475159584	-715127618	834455001	-671755354	557754074
493899475	-731464018	-866437286	-241512208	-808089771	-533210775	90006105	-306989412	-513083134	734500955	-634257932	542683623	-491319048	902454416	169393157	142039849	-950720797	-836488239	512467387	-25750657	419439503	909443262	504740851	-592217032	969432027	882676998	-185211296	-477734882	682295115	730123986	494792727	-592778087	184643440	-111421927	-55285621	939797546	933083529	-136599072	-208015378	-295317796	790781315	774647338	497410129	348650187	-260692259	-308614147	618022157	-117637935	-968114329	-234958142	582565830
-479978302	-55557780	-297070358	-575185678	673793365	581769923	-406604068	826782200	-888932185	-899653525	638510342	-11819899	235583783	824433677	-417723641	-463525251	-602906571	-676112204	643522911	-206971732	-79647584	756782302	809271846	-979190432	792924341	426622058	-348413414	-421525805	-499078379	-377017097	-806813207	-31885087	212765043	260095902	-821949759	-920889587	886016040	-148745506	379346672	786892728	18423285	497515424	-450434214	888664611	-276720788	682284131	502407232	330833671	155658324	-874766783	791691875
456198711	-959618341	215402244	-44141464	-281405359	304808651	793249880	-598515226	-497701753	893137384	300925489	-391389692	-682333596	-443479481	353447047	-524008219	462555272	-752113994	-628907093	-305635158	-761536017	-616985145	-991838219	-881107272	354641690	-158606523	564614536	279539133	695590169	-49392599	996099539	741683804	146187632	-978818949	-297268761	825920642	-730026063	-753745199	362724817	-927767456	-775915129	412765349	-25982036	-429099760	714125588	286302543	705117437	52844294	163141409	-644271670	-125107956
222877515	-676716194	-306585039	188699683	-308835048	-313070834	-985166838	-594926597	-842890595	-682246911	-662489870	64433875	657171767	-613987552	699150752	518824416	855423297	-875302985	244939971	197001705	267391090	-666943877	-640486741	-822621660	130332332	72237260	851452418	-276756877	710218455	-652307276	47157180	-240293600	-364596627	589607496	68093082	-450355949	642466065	774185229	-188372260	895578402	-335690223	603914583	-457177095	-181027676	851277867	-607054905	-281983920	-443224107	263471134	715703515	668526238
356496298	-492076629	688798139	116107767	-336993816	-647608081	619761664	-64826972	-212676859	-497398095	-635814315	451984883	-543194127	544078306	-963043269	-356308791	-823926891	610701281	-367183797	-859982628	214247852	-811474531	592689206	157159292	14658594	508410831	411343180	871519894	407190000	852944882	-679300041	-114753641	490716782	-120469606	-105183586	-612020708	715363062	-159125442	414548423	-992260129	37205914	-706799465	920594846	712353463	-276294866	526876722	-850660244	461879781	695500019	-560305791	-93027866
-317213201	-793571986	569940966	216761886	-466127472	-133831363	882263861	-671775026	831362271	-267638960	-679162342	512184577	-501680522	440690003	-702345058	621142913	-848318769	273249098	795178952	400919954	335530355	-648071313	990542065	-649624653	207073988	927053747	-393316471	170710239	997818774	195761760	21003577	886203353	-333298491	675630016	-86408593	958958981	-614261543	928451003	-664613437	-592597879	-978323212	-797109334	18058956	971988515	298388917	725869702	128686862	807625861	-398206924	654064638	-616157885
863754592	613124854	-784234286	-342694785	699424515	-745612526	468682445	898788593	-249226255	468778329	-158860836	733330385	222458911	-210939195	581243873	687459930	-829485300	856957677	-184672621	269065505	-201684500	872041393	-261641606	817749867	-185629114	-853743394	996170695	239600665	826846953	-318272408	-92285885	-252444700	27045510	657428682	-625943308	801540409	-873038706	-496512504	-818998610	843450217	-714522522	231003375	-18831609	-765053846	-271831173	373325774	302728288	404185125	494439037	-415777310	-853034406
205907410	514938178	-226480284	1181059	254875513	551585351	-704178421	402413965	987170062	-816137943	147655227	455517067	-393329386	919124493	710492642	978971445	-59625494	-466134724	-968866996	662098547	-386596590	-78472453	-118051934	31613485	-651155415	-454916004	447403996	-336855795	606377064	-456929788	333178884	-732928656	713913720	-613648429	539068179	852066487	5239824	643389303	-531520864	411638015	695368805	303205684	-248978399	278658218	559604596	733601662	676973758	714225529	850473008	184130076	-724371900
-233518664	709829729	440560054	-631444090	795962404	664632228	245729081	-32712833	-535213158	122423472	-687545963	846881493	74242064	400018751	938988993	994899183	-208326543	209811157	79575592	856392995	-324180530	-119781567	993397789	-453896981	717730828	-115765398	-286761828	-907353342	727932121	505464838	-427135094	-315905217	-495303538	-842542709	295705350	-638146515	390478004	-105215948	-736996490	-440605920	653307494	666171345	-83994728	-480345911	773756564	140215596	214100049	630020565	854532380	-416684626	135823216
-497673708	760858016	363976458	526723833	-134240178	-374875690	630689784	-232152223	399082156	-395391469	83021256	347564413	-45290004	806717116	561244777	-53681825	-510072912	-169582916	446043229	-491844910	-260573752	-842579650	-960216905	-146862982	319615821	147348377	-215587905	898212639	-155441930	-638439758	-624733923	112917473	202929652	992346238	-188746002	-418226447	918066179	-295749004	646845801	-373386435	-882274431	-66400005	-161148562	-470684065	171277139	-294595228	-13843409	161417605	574969007	-64404392	658823625
902573063	-612387676	-792909407	-856397619	389265299	981446158	-988090050	-951705871	790325681	-495987803	130762810	459574881	345656007	932724410	68694137	-755707247	-108198725	-422491990	-49187530	834336963	811108385	445057924	389637938	-392453695	835998395	354436285	406646766	599493060	861768786	624445401	-308930537	-828141708	590010439	914670530	441323791	698260520	-676099266	-551424890	-419541629	144328639	209127868	-141101245	-71319046	-944357128	237319857	120397739	932748555	-713895672	309794070	-31901387	189846525
528348217	9933194	602326535	-130803331	993491075	96943300	-893265637	-887528150	796852487	980096969	528004442	538037112	879440645	89508919	-797980570	953513580	504903520	170957680	-483842718	928684121	329151247	-108544212	-831944728	592260608	821972790	218244676	-920336019	-536082222	154682409	80796519	-88641202	-220380121	-746640449	80420551	899210352	13795435	-919587628	1787883	-703489064	216320451	-339475743	-156672961	-81099637	663684801	605314548	606244433	-416757217	698896721	-467214433	103627182	998687453
473744809	362851329	775554752	832956363	97664341	-671883917	65870384	-826803902	-899183562	723795836	730815052	332903451	-442670202	-696141893	-388218726	272627606	381683158	651263863	103138895	-555371304	-590728233	264125454	-391073774	897418865	-736786255	-61785982	-209454990	632515	590972705	235638425	288045117	-671861186	-319567522	-252254616	866732948	454355299	-413896037	60188087	919191914	591109094	31226885	436499825	944742014	-850453688	645554110	-174686128	-403193392	-374007351	-524566224	412931221	839674840
-67103084	874839869	-788497248	-120613658	879149980	582197629	-105500731	493190365	480521034	-327967507	-601420780	-156538033	-961029245	-464512113	928911542	-171606584	666992827	-207823251	757948640	817118104	-264575214	-748398053	-74032553	724494118	769381258	-250227557	124419649	-225634658	-509151862	-154151305	997788980	482060584	-577099271	-444645776	-455534161	723218692	427830296	-818662966	596605630	-906955239	-645109087	140061400	-773431139	-863011192	-700403827	362886822	-687978412	327035437	895709498	-599303841	800357301
476832247	139307773	-366864998	-360182842	87841812	435993132	-81652608	112871459	798632243	-535464282	-342969203	-884686113	-842693124	920615847	205095224	93637177	-685760849	-882876434	763334467	732298800	-85524709	-59602243	-444143718	-237653273	417366300	-316529418	650986369	14658352	-831135404	890025209	39450367	552122181	-62499146	626790110	-55099764	-409628236	-519366223	-158354526	-308944615	-336109524	-598478324	-306369461	-87421041	-101015191	-832795330	-730871546	440045388	604294998	-85366172	-872456327	-196046085
-934112691	23060945	953343934	-164231868	-397171863	674808727	-317948817	677463051	99664270	602673683	124245070	-939219610	-882590727	511066954	-123147517	721945696	632687079	597634642	-137060230	-177808203	860229242	-368282242	-94078254	-707869853	-274426371	697060243	-456459123	-282704089	5012143	-1672555	-867163758	-785285567	-45617460	-594844270	-652896114	-351458244	-942602490	-133300485	897485079	505525880	952383834	595809933	974526695	255512720	-819508296	763843109	262919909	447745145	3133914	442465567	-470280800
-41788956	520362919	-312665010	324283141	-990741840	-231706050	-620699273	399869196	744110973	977047351	-210460431	-856534736	-902358389	-470603167	295527509	-905828141	866544537	940959382	-440422315	244064860	-194298516	-575054101	-418538924	-396686340	-331351466	-471019672	-382121485	-895145477	806859758	-431411777	88908266	-592640474	665361816	529714744	-685029494	393941682	250329323	607142788	-64279892	797494744	-320075208	697128884	-574491196	69786831	703261123	-979587044	955622299	414210776	-361649794	-486076009	-521822829
561160976	459018463	86744956	-267774531	898104119	96419467	-894245295	-369216397	-22967823	-576159247	313320206	-535861035	939135017	-751085953	-720565397	-478149200	178545679	931020776	-674243592	-59548287	244461427	452665881	188606146	816651047	-975146203	-864311031	738379188	-661159177	-454872956	53280559	520339612	-570200202	-368104046	244169440	946698912	-255736333	-155432904	-583278747	711772667	240251552	-323034284	-340359908	-928516603	368974358	-910496964	-123950374	-592600998	720096376	552371339	-383889269	611556633
321987159	135480168	931694264	-86038649	-598281988	-977723514	-231442086	-456591652	9727675	-710446094	817050076	-252048917	540244033	-949496966	-297425407	-102160081	742456307	968013211	-401931963	-218823727	-403508064	19222815	263392312	866722454	560577239	36449097	8335439	-259389751	524039252	821334067	-775447812	-136438100	-810273969	804844262	302495631	-874696350	251037721	121867333	624695967	325845027	529141007	-462504124	-833597611	414418803	-170571371	589063421	92540310	-382027660	-969815044	-438094960	-969980953
88485861	873901111	22181462	-871188906	-623505012	-33320194	79204073	-625784098	-804250215	507198774	-295266997	-747907992	-606039499	634718890	-206053787	452252627	419639469	827912181	-630453187	325963816	227147628	-226404627	-809352539	328430759	-692097587	584683949	-491352855	-397284192	645832245	427181748	723523860	-382088922	84665534	973768108	-906512669	740269420	51567327	-665217321	-343811246	-505334969	-515652266	500393358	902682462	-102122070	475250104	212594892	-530481091	-311524414	775847368	-741834991	-860832731
-486170399	-118524350	9368140	-403733650	-263650689	203373379	627100049	-555285257	423524289	-35532625	-937209638	260438645	-904393266	-460814076	-219170079	980028103	569128533	748280465	64496690	-711501232	347107313	-620080312	483005464	-559994508	899125914	-800081568	-11998345	-718913235	-619622936	833375717	352773019	922880098	608734069	-495488516	-390511402	932610621	196265978	-703757240	378357032	-644965641	-682759790	-44065600	-494721033	-461403253	-473924821	927641342	-633033545	-455455806	564368286	968674877	-712753902
-463920399	-478496578	347101531	-933740341	-700423828	-292989454	-64942603	-439328471	736988962	-971658848	-673660973	558967738	504942324	264669103	756018719	297619843	399345901	-126076523	-835473132	818212918	492247984	376564790	986749607	-508530846	-163486012	3746762	-739828060	691746785	-399154284	962858889	-908130696	-270124362	411692981	-18760100	944560366	969608647	282006335	-317098622	-101056001	-46801372	233564520	769650985	-367923395	550257292	-542950024	-485645787	886167758	-254740350	-617956829	-769757954	584363664
810593268	374337124	112813503	616281713	888088787	716510427	-10081313	-691201996	59498323	11966228	286811696	509462604	330298066	-226423048	72244717	-135781465	-464292862	801146377	-233365644	459217694	-338078018	-807397041	769546001	393134305	427548327	-652448687	-977245832	717807546	939898976	-625691024	-102602303	-505068599	-100902194	229858195	667372245	-578647067	-807503867	771061963	546838778	-641166148	342117728	255713588	-227424887	-55725459	-536154175	368200712	-529695148	572919156	71884981	-48715895	842185079
-855004727	752526732	-21154589	252906536	-936299919	781066780	-276638477	-236383128	907404802	109693938	-863101217	900129733	580969832	-161353910	-412219423	-830240522	133095547	57916757	835381723	-207400097	-230740922	-662209060	-375272500	206866343	-651806626	-939261493	-407547760	418506082	459861124	346981990	-84149959	387126915	-589020718	-67927674	229649717	632945412	-375509516	835731806	263779942	888183985	-452559118	633470248	156335908	-972698938	-657383504	-281922692	-166148548	743139632	721510753	-888535243	-91750281
163827564	185811111	-166682622	-490086015	873228270	-39354557	203833889	678072782	544658441	-321747055	169495462	685515401	-92505347	156252785	187551267	-106017785	-844547340	-596212389	60087566	141731302	-535966841	-901711408	341908035	-925127496	-174230877	-520492283	323382009	989345386	780541622	-137179498	-909171853	886568701	945880441	214232008	508871745	-51015639	-918791117	-7622999	-926903626	-723470568	-736054172	-371826482	-237315892	-723400195	-387099629	706446025	830808957	-141511455	926970680	-193303971	-483653813
127639092	-596867904	614371523	428936109	-211266013	478875088	-19421169	-508855137	-646946989	-717159892	126005269	-563306773	52395291	-291859877	-604838422	-978475376	-166162536	-730679466	-385072571	-791068377	822013725	-637969267	366779348	-838511459	-336417824	6813024	-972632662	-428557456	-792077827	897233789	-841051185	-551830542	270041852	953165439	126683451	231977762	-471540089	-262019019	-990399059	697180646	-425437735	81983315	-805666660	-112627760	-821211070	697170268	-629181142	904014929	907343155	-119824174	258565024
525023144	799181880	-697882876	756022460	-511212623	666207251	228014126	-521140798	209527840	229631573	-68320216	155919864	-948241174	841635771	-850944088	605920433	-845426925	808056152	-461216259	-161481063	-898702601	26777821	515528465	445850520	-205554662	-384815883	-888481649	102735883	-803739182	-416862420	-400457500	-742380860	335132696	167834625	953498109	-661178368	-138655146	-868352249	895960987	736215680	452231390	-952543742	234710925	808697449	-376782719	-626192420	883776272	-260396916	-958148297	-479707865	-754633443
-80100226	-177205632	-93561785	188799741	-701271123	327539755	297325326	-40122048	-825159656	-530455573	-268140644	847057126	-111595082	902886583	796514734	-260607612	473238292	801403324	273622206	978956757	762439415	94072899	845348473	-299410649	-484781343	352296972	700697340	681928361	-111654501	946493590	807046787	-983731841	-996133910	560564681	-300036972	-433694410	-663428474	-882043899	-794024914	36534988	100183354	-108402291	656974736	796189240	-638240837	882188100	405113196	-442212932	-186273842	-837069416	13655534
245322730	416048442	764640519	529450871	232523444	327524320	520661297	-859111994	662243435	-122975534	675966559	407487371	296790862	-240794018	316188719	34745287	27782230	-797886069	229921866	-660510160	-819511374	-116357345	-662866680	13203997	834621918	-179564105	120092818	-658628187	915656636	843754829	466997958	-950751826	-90366525	562159080	-447585817	315872122	618862519	834139586	-822269358	-799222023	-874061855	-142285843	47842529	-451919996	-610162636	621524981	-73728880	932802131	-38820073	-959565875	-605118484
424426846	386268744	695667380	378485434	814608034	836919119	-282696140	444798609	-394951942	598832396	910654765	-967923320	579601526	-859591987	76769602	150857552	-880053245	-709379838	-303245812	671759616	-477747989	433787259	-868011253	-539074986	182934747	-489820215	54050779	-266359116	93931284	683018268	464668251	-503786034	332586489	-601591509	-656796302	-228520578	95177508	-900116821	-606118461	957852033	-43776848	-86492359	-680021373	-672601229	-615202258	-206287833	135169273	227329224	-243701119	105839878	132448363
371091703	-551612970	-227573727	813592515	773052077	-285227443	296693518	-241999270	-745539722	241308705	-576024113	477520154	-312660012	867111623	-699500569	690662731	575869757	-859944564	-104439843	-758956925	-221150403	-983550518	-116421638	713488728	-76583508	557597965	-205922243	203820227	-988970483	27986360	707519210	552648301	-919413571	134122073	-884007531	-43184636	-76311557	-758260780	985408491	-340506360	803483226	-382339782	-718405277	-242918846	383634037	255557675	-471802062	216917345	-238401259	-398608189	781624903
762790197	-453527942	-562268432	45270213	-698020477	-422882030	624907766	-792176196	899003445	-219777930	234638708	188570636	-134271025	204575061	-816079236	643536459	419832389	-351858453	793546784	-751695347	454186012	924089233	18116973	464858833	46771798	56485519	-475485002	-483692902	-452688376	750598714	234767384	-446868718	-948652920	589264490	-530449103	565856398	-438877542	-180702484	-523451497	-957706513	-90814581	-624829940	-483385660	-448943819	552855297	-583473539	-36316499	-708988428	-498978094	376593358	109307209
-478035239	219226619	88211862	661676447	-15924348	-6658260	-208128786	9702809	-857718796	784542670	335590592	-435480932	-799016480	-941272549	991945044	-104860753	-462566055	-606235272	6988625	-810416041	-672160953	-392929849	-193856012	-359639914	-386939860	-981104752	128479726	301712735	-852685190	871201410	947315842	-497844487	463974093	684077472	-80492885	329111634	-196085485	-551202371	-871987630	-683741019	-248658505	-811899893	-829102321	-223405817	-625322430	664495206	-536425815	-888177986	-164378281	91138682	-741726767
636552882	599416289	355180577	944435726	766585502	21889298	696744972	-860351181	-310066669	495165482	-615628817	-680421048	-449090914	-363061799	648535352	-782418419	725488257	809387191	-631962195	-226889818	418993184	-680633523	-618682505	996196748	639545243	-358727803	-967638078	266772874	-145191617	984622319	215846775	681105067	363159091	-387457965	-740948284	-287142602	-450737202	-902758015	-734025398	-879383599	644480249	-117161161	-136415141	-618063143	-748613924	-845487508	386550428	309704320	369644149	-927832998	867133
290231275	-978777081	-82399653	291405278	966575761	-408342814	-293507096	324239454	-781726446	701056278	629674952	252003736	-361512365	96235666	-922207837	237585963	-465701098	741734114	-785625518	-578260183	-45468169	-379898223	-405052193	-319338428	-849525892	286206935	-991020031	-190577482	112421749	-636498671	-874287615	-668405067	-571888938	-76396473	-390756490	852683550	979996297	-828129432	855340916	-45879545	378323943	-385622520	208740124	986993122	-789298489	-472601978	-580120071	-234415241	344256573	-664373424	-691375999
908747635	-884965958	437011337	-470469130	-618677360	-618158142	-378029564	-990225019	926067073	-130123208	757863674	626766118	-526713958	-476030209	-190570910	667979980	-833841953	140984229	652940229	94962411	141295040	221521022	694045611	-168637499	-93408290	-547592256	-555483437	-980623342	-469095546	-777557261	-861449784	874265939	-425474966	588294168	195576436	766467867	362960421	-922947302	907492006	-853547023	473952302	503238877	-992529690	-409524344	-671355363	799431929	674468787	778522376	-240242118	649528858	973373212
232110783	304010796	-559335536	-802187835	-132799942	733421036	-127856529	517647451	-666969986	544230150	308179678	-691959673	709641493	50400494	792455244	588568480	-954828913	-361944994	676070960	-504491948	-799261177	-178149294	167636994	688325872	-683942743	208267138	503014816	-518228964	-46011554	8719343	652832892	-32750797	-354725191	889066852	653522702	19340310	-750939549	-524696150	908013123	531768574	486530133	369129186	295557551	342548621	-24616147	-117908822	-817744074	111817646	751633298	-146187875	184577306
-516623735	317256773	986502394	-74734217	-779936192	-901593971	10012676	558950460	261886283	552466978	665205811	859200014	-488720382	-471839429	174287190	-520677604	61719527	-484627948	126456657	504170343	-973738930	948589411	153179092	-361153052	113046508	-598498645	-487266227	785329184	-752131679	556838282	-986334977	137621576	911751036	223487076	-436853676	918967454	523824979	-931265443	-724746225	598249925	-851444036	-947602734	836006389	905937841	-982395367	54722502	918221825	323694368	-253138714	-777019589	107565402
-725455311	-215050646	94865486	-827780696	489078284	925157116	-176786210	-823420383	-203052050	-2317760	656607806	-782964398	958245766	980749024	472895783	-370264581	449681865	689502105	685062772	-390625390	-788705134	-453659261	855913584	208500969	416743189	-417609354	-667577570	-980534821	518327664	531967925	566305986	124959552	-960914860	801765456	453689253	469727950	-453726080	-423702046	-123069574	86577788	-303754599	201234511	205131000	-760979877	573754314	-842181807	-825935098	-436340493	461301497	-466936119	512019879
-238754794	-927312147	548814782	590450780	562746936	-756044845	74782548	-893788821	588578824	94224134	-568836770	579063642	703221408	318249530	-572850268	400561520	339095809	852277839	335316215	763467252	-702368004	100307836	-181882152	620684064	-456751765	-480849571	811871068	-623338958	-449713836	-339346657	14427581	-958708733	337653852	-459421003	610891336	-234473525	831099098	711880746	-507098076	-163284051	-199209433	482853120	-650778935	-130972507	203036021	246581527	-11238397	864129007	174698442	323713230	44600127
-14732328	421231066	-779683168	-386092615	274068191	-368003344	-361905544	229578441	-763098695	-620260537	-943987185	-49912316	740675963	-180525990	-62163276	31158463	-363294071	697284690	512552272	220330355	194569286	-713955214	168064593	522422565	-947742242	-748320204	769456612	900407830	286888294	609632777	420416593	-347152299	750125412	-96145353	666364817	-586449798	-601653616	271679784	281121360	-808341639	82562627	744061563	-244527017	-4394963	522946676	633621278	410528354	12666651	-698916823	612630787	573690129
454791090	382021897	-932040466	740796996	-372572354	-767579415	913685130	511412301	64139578	91628028	905122820	121977510	-291826498	225967858	746695586	-464160145	-414920765	-281120155	-430736800	746566679	-441871225	-719408077	-674640021	407944460	494861786	-498352802	830396251	369232969	72414006	943184255	938102059	-673261867	833492490	747498683	-51304529	-680534584	-130527726	-844819970	-90211468	417084895	-752686454	-811741686	53925497	248522834	927737974	657792293	234169610	-154562776	599765334	-70793223	131343756
774416553	818127597	959475311	214007603	-247365525	479818297	-133745606	741088268	-832799334	-957138386	-853864108	-31642244	44561325	980874994	-39075581	89820400	-863575137	911877339	-486317543	159166447	266388811	-456571403	642059621	422533770	-345548298	751292416	-655689911	-717565304	-693444341	-756968887	-441312373	908064445	364187485	773036683	317608066	155670163	467703153	-898819870	10422349	-603858572	-933749552	694392364	-532841873	354041038	736347211	-76455659	-301199897	-255109943	-157426157	135690737	25002036
-941309329	779985903	-334535320	276286797	903267357	36097457	97079119	523322354	-935991140	-911704633	-933635171	-113912557	-582110057	-999089242	-371737435	500109851	771907661	146905741	512411933	426190274	307395495	-308749866	250734189	685511264	976660818	539721896	67949240	-114937475	-148946280	-578184437	-614256897	567697431	496548858	590441849	-859404627	200604748	-569129405	-703618393	-820699879	922265005	915480833	194012841	-844281477	-624270991	-675559664	107861365	902379492	488583791	-62165311	434466545	-611988852
-572644332	546528340	48066582	552795983	-157842246	-150040308	702459606	-754273696	-380161692	364776862	185929345	-604933610	949905873	-356241811	735488112	15263550	-394579242	-11176086	-889931044	580907432	260143459	-718317609	-121595760	380347182	278723905	-607805773	-332755015	333131653	432777385	932864554	-416092799	-964693991	477471093	917424431	-774996837	728370153	328230227	350418410	356140770	-807572109	-437569718	-168364139	-697323815	-883498511	909321632	787476224	-188495924	522045755	-594599289	-298907866	405722260
-453535938	-439075421	-176825432	304604839	980200960	-256425354	424347257	577587960	121509917	957402201	-583215242	639763447	470843013	103073577	-313006199	-175814614	144559386	-504389769	-775738780	460529080	-251863405	-476157391	376170707	-588257030	228357041	-583629103	-17043577	-858823771	899153422	837284474	320754785	-699380127	721325999	-266360142	19533837	242163470	554830874	134730238	693969970	-287400502	-436478198	-427707086	-740679459	-565239933	131196450	-427966808	520456015	876763732	-170231595	244685139	-47595101
650651826	-276991584	-216702485	515204211	766260026	-145205897	-156522994	90041254	942216388	-621522317	-382437968	-49052658	9161198	-185503825	357815399	-846250139	-975665943	-662194420	-847041176	796579938	186401228	469134998	227953553	-794471360	222815511	512544399	954026237	454715486	3733331	-212689400	481670286	596835358	-140198138	850806901	-748764462	530882755	-841778567	-155422340	95967362	861047750	963712336	-312938597	-454375124	960850596	62027697	-632038302	539100882	-389605780	866264480	-562322379	-995277129
815079542	934647701	82208833	-733029688	542896722	310959684	-804430698	-815424524	-211216160	-10945240	694107416	15918879	774299071	320375972	-998361356	-805624300	990872009	-483739132	862608040	-298749261	464105392	-617122330	728478303	-724900016	83979229	814686503	4099536	95486432	-437552926	462247971	442318982	952072502	881359673	130252531	-990273767	892283033	957680132	-821505736	997849503	697291633	521953733	716978133	674873502	72252418	988959316	927631052	350494198	-461630380	377274865	888804725	358374282
-580513541	687624163	-249413397	468799233	811862615	557453112	-210488128	-29456238	-647846408	-810847810	275469790	818324610	-964981053	253947163	-256984354	-262670997	-89246490	272763437	-800100759	343844489	-497615005	543167978	-591873483	-162167096	-575979504	-682610569	-761054688	-600407666	-397222679	-156713628	520019933	158157019	761698794	-286626854	-912501086	239015656	154483035	-438321245	446616510	-621645189	-421323715	13029196	923150918	-185475940	669339197	293792199	431042266	259911768	932434885	665901448	-318212405
-404915449	-5029478	-665351445	44132238	787911180	323350705	-566556151	399044402	-521149123	830173006	720239988	-936009060	964560201	-600565410	-192050209	554642441	-859994149	496352803	-98515002	705249939	-546130461	-962751440	475592545	-899535006	977269302	588958754	-873060058	-621437566	534656024	-508213061	-466478030	-775997242	-270239908	-875503762	-410677899	-22431391	871423291	-787898129	1615553	-286568410	-277611801	850857873	588622074	-131082823	405749919	215546313	-65679269	654401975	804268549	284501281	665701927
224208436	-741945170	-108106535	-587436537	601488261	-212362935	-815094873	-629521073	-45595708	-639632865	-644586403	-854465277	-229950815	460079998	436173057	495663823	813723441	794923447	-973564570	605585991	-529009110	284221260	420580081	-78399014	-854474860	942975769	-256827288	975697880	312189487	513639152	919976980	-273426134	-722834502	248336653	736415479	-456482048	474782614	179066406	311033039	413532114	-438794046	47636778	-234744689	291075545	-439293101	-696887058	-782287780	320254640	-613556744	559071994	18337400
-931663783	782367195	-947238516	756750083	-296717493	423585847	417804249	535186269	307177938	-269640178	228823702	-211620224	704653144	-305470573	867535221	190548981	-778560896	-716331251	-436000031	480180805	193035120	-661868641	-386930362	-930436178	241656854	526239585	41320509	-99424085	724398057	348834587	631919664	693348380	997655219	23434257	981796143	-580311183	-220024029	462903959	-556640579	-96921945	-921852107	-555747787	-69703378	535313548	967993717	108921457	-684007092	507502153	429365794	-457746199	-332771858
